Id,Probability
5521, 0.894447
5522, 0.918283
5523, 0.813234
5524, 0.926894
5525, 0.897888
5526, 0.916393
5527, 0.927844
5528, 0.919516
5529, 0.848382
5530, 0.931158
5531, 0.911677
5532, 0.929774
5533, 0.914040
5534, 0.860284
5535, 0.929682
5536, 0.926309
5537, 0.876226
5538, 0.932225
5539, 0.918751
5540, 0.928783
5541, 0.868351
5542, 0.919396
5543, 0.931770
5544, 0.821059
5545, 0.818508
5546, 0.926433
5547, 0.896428
5548, 0.821862
5549, 0.657306
5550, 0.855860
5551, 0.917799
5552, 0.845655
5553, 0.914131
5554, 0.932239
5555, 0.923816
5556, 0.871816
5557, 0.930784
5558, 0.909546
5559, 0.928851
5560, 0.913803
5561, 0.908891
5562, 0.923693
5563, 0.917398
5564, 0.901272
5565, 0.798098
5566, 0.918069
5567, 0.926529
5568, 0.909082
5569, 0.929096
5570, 0.884624
5571, 0.863378
5572, 0.930571
5573, 0.929502
5574, 0.926067
5575, 0.923892
5576, 0.924738
5577, 0.882770
5578, 0.893886
5579, 0.798350
5580, 0.929983
5581, 0.850301
5582, 0.881923
5583, 0.913643
5584, 0.875897
5585, 0.931925
5586, 0.894503
5587, 0.902014
5588, 0.917504
5589, 0.932102
5590, 0.922107
5591, 0.909710
5592, 0.858740
5593, 0.910408
5594, 0.923745
5595, 0.877409
5596, 0.915932
5597, 0.932061
5598, 0.898507
5599, 0.905820
5600, 0.921300
5601, 0.930682
5602, 0.874479
5603, 0.908332
5604, 0.929163
5605, 0.930922
5606, 0.741753
5607, 0.931355
5608, 0.624878
5609, 0.916110
5610, 0.817853
5611, 0.909636
5612, 0.899655
5613, 0.586121
5614, 0.911188
5615, 0.930018
5616, 0.900414
5617, 0.928999
5618, 0.696257
5619, 0.926494
5620, 0.912783
5621, 0.745212
5622, 0.933693
5623, 0.930380
5624, 0.929872
5625, 0.917988
5626, 0.873399
5627, 0.877046
5628, 0.927285
5629, 0.900621
5630, 0.889204
5631, 0.884003
5632, 0.923434
5633, 0.919895
5634, 0.933602
5635, 0.922139
5636, 0.929775
5637, 0.927802
5638, 0.904490
5639, 0.917390
5640, 0.859317
5641, 0.900262
5642, 0.785603
5643, 0.927478
5644, 0.933037
5645, 0.844285
5646, 0.891668
5647, 0.929166
5648, 0.927552
5649, 0.903243
5650, 0.871592
5651, 0.934010
5652, 0.931794
5653, 0.924256
5654, 0.884777
5655, 0.881324
5656, 0.927978
5657, 0.908117
5658, 0.934277
5659, 0.933830
5660, 0.923951
5661, 0.915222
5662, 0.893103
5663, 0.893906
5664, 0.875581
5665, 0.902818
5666, 0.815006
5667, 0.914413
5668, 0.913553
5669, 0.919931
5670, 0.930806
5671, 0.911382
5672, 0.930373
5673, 0.916451
5674, 0.841842
5675, 0.920731
5676, 0.708313
5677, 0.896064
5678, 0.931740
5679, 0.908120
5680, 0.921676
5681, 0.932453
5682, 0.864845
5683, 0.890083
5684, 0.884030
5685, 0.877265
5686, 0.919371
5687, 0.915897
5688, 0.929635
5689, 0.932446
5690, 0.579801
5691, 0.924646
5692, 0.929470
5693, 0.910444
5694, 0.895348
5695, 0.922092
5696, 0.713956
5697, 0.917343
5698, 0.935302
5699, 0.935034
5700, 0.855657
5701, 0.923358
5702, 0.932192
5703, 0.882801
5704, 0.923986
5705, 0.928760
5706, 0.845655
5707, 0.914296
5708, 0.911685
5709, 0.920082
5710, 0.929139
5711, 0.928003
5712, 0.876181
5713, 0.926374
5714, 0.765250
5715, 0.909669
5716, 0.932552
5717, 0.926835
5718, 0.896293
5719, 0.911235
5720, 0.932782
5721, 0.932697
5722, 0.930070
5723, 0.927370
5724, 0.903634
5725, 0.888789
5726, 0.920782
5727, 0.863979
5728, 0.912431
5729, 0.919626
5730, 0.900610
5731, 0.919580
5732, 0.903710
5733, 0.904787
5734, 0.932169
5735, 0.897267
5736, 0.929003
5737, 0.916153
5738, 0.896916
5739, 0.930065
5740, 0.927316
5741, 0.910566
5742, 0.915505
5743, 0.889829
5744, 0.905694
5745, 0.905425
5746, 0.924967
5747, 0.873592
5748, 0.922697
5749, 0.828044
5750, 0.932082
5751, 0.923251
5752, 0.918111
5753, 0.867959
5754, 0.920097
5755, 0.903746
5756, 0.845127
5757, 0.894901
5758, 0.925545
5759, 0.898741
5760, 0.927417
5761, 0.906726
5762, 0.931169
5763, 0.928516
5764, 0.853533
5765, 0.879698
5766, 0.914702
5767, 0.883139
5768, 0.927974
5769, 0.907940
5770, 0.921182
5771, 0.915201
5772, 0.921392
5773, 0.858913
5774, 0.895454
5775, 0.848533
5776, 0.927151
5777, 0.910267
5778, 0.913732
5779, 0.929500
5780, 0.926835
5781, 0.875670
5782, 0.562045
5783, 0.922470
5784, 0.927829
5785, 0.825618
5786, 0.932557
5787, 0.921273
5788, 0.931839
5789, 0.888978
5790, 0.870646
5791, 0.931480
5792, 0.846434
5793, 0.918391
5794, 0.915215
5795, 0.897853
5796, 0.927515
5797, 0.894859
5798, 0.895039
5799, 0.930495
5800, 0.918591
5801, 0.850807
5802, 0.895881
5803, 0.931184
5804, 0.882237
5805, 0.593627
5806, 0.894816
5807, 0.910927
5808, 0.925721
5809, 0.898142
5810, 0.908545
5811, 0.895154
5812, 0.815829
5813, 0.928808
5814, 0.929349
5815, 0.696808
5816, 0.886328
5817, 0.890789
5818, 0.928944
5819, 0.869111
5820, 0.859605
5821, 0.927228
5822, 0.928772
5823, 0.924353
5824, 0.916718
5825, 0.928047
5826, 0.930036
5827, 0.888647
5828, 0.852769
5829, 0.918209
5830, 0.931924
5831, 0.871026
5832, 0.881920
5833, 0.853660
5834, 0.932494
5835, 0.929621
5836, 0.930835
5837, 0.792887
5838, 0.908430
5839, 0.540148
5840, 0.928991
5841, 0.932340
5842, 0.688737
5843, 0.911818
5844, 0.925461
5845, 0.884792
5846, 0.861479
5847, 0.930033
5848, 0.867359
5849, 0.914143
5850, 0.919727
5851, 0.912782
5852, 0.901781
5853, 0.929661
5854, 0.523785
5855, 0.624013
5856, 0.866306
5857, 0.908482
5858, 0.920694
5859, 0.881783
5860, 0.933282
5861, 0.932985
5862, 0.924995
5863, 0.779093
5864, 0.925923
5865, 0.888973
5866, 0.931007
5867, 0.930348
5868, 0.909063
5869, 0.911267
5870, 0.931596
5871, 0.931902
5872, 0.928921
5873, 0.899764
5874, 0.893159
5875, 0.855832
5876, 0.899047
5877, 0.928142
5878, 0.854919
5879, 0.800947
5880, 0.916042
5881, 0.916667
5882, 0.859734
5883, 0.927788
5884, 0.903923
5885, 0.919284
5886, 0.916088
5887, 0.648359
5888, 0.929095
5889, 0.876975
5890, 0.624184
5891, 0.601141
5892, 0.909228
5893, 0.905135
5894, 0.928271
5895, 0.931974
5896, 0.897259
5897, 0.909301
5898, 0.929471
5899, 0.932727
5900, 0.896864
5901, 0.932471
5902, 0.904603
5903, 0.894583
5904, 0.876624
5905, 0.906990
5906, 0.901570
5907, 0.929443
5908, 0.891902
5909, 0.842717
5910, 0.893672
5911, 0.913004
5912, 0.901289
5913, 0.926782
5914, 0.892095
5915, 0.933176
5916, 0.916736
5917, 0.869548
5918, 0.859191
5919, 0.917910
5920, 0.927747
5921, 0.910048
5922, 0.900933
5923, 0.887971
5924, 0.909810
5925, 0.820272
5926, 0.922492
5927, 0.778748
5928, 0.885200
5929, 0.905548
5930, 0.931680
5931, 0.926027
5932, 0.932784
5933, 0.912641
5934, 0.897467
5935, 0.922089
5936, 0.928139
5937, 0.868814
5938, 0.887792
5939, 0.865763
5940, 0.927117
5941, 0.924779
5942, 0.914869
5943, 0.583181
5944, 0.900278
5945, 0.917865
5946, 0.933471
5947, 0.906672
5948, 0.932704
5949, 0.933103
5950, 0.866552
5951, 0.903176
5952, 0.930720
5953, 0.920856
5954, 0.924704
5955, 0.925617
5956, 0.333608
5957, 0.924819
5958, 0.932484
5959, 0.918900
5960, 0.932386
5961, 0.929399
5962, 0.895113
5963, 0.831752
5964, 0.928687
5965, 0.886859
5966, 0.932360
5967, 0.915233
5968, 0.922521
5969, 0.668088
5970, 0.896402
5971, 0.925626
5972, 0.904271
5973, 0.899964
5974, 0.926894
5975, 0.911519
5976, 0.905503
5977, 0.913859
5978, 0.931042
5979, 0.933670
5980, 0.926456
5981, 0.834852
5982, 0.872779
5983, 0.912656
5984, 0.899896
5985, 0.820432
5986, 0.930430
5987, 0.930988
5988, 0.926452
5989, 0.924722
5990, 0.918842
5991, 0.933958
5992, 0.912177
5993, 0.773606
5994, 0.924983
5995, 0.922189
5996, 0.906325
5997, 0.929247
5998, 0.913189
5999, 0.872535
6000, 0.912518
6001, 0.920322
6002, 0.930646
6003, 0.774190
6004, 0.911247
6005, 0.923460
6006, 0.921153
6007, 0.922981
6008, 0.785537
6009, 0.929364
6010, 0.930876
6011, 0.913866
6012, 0.924757
6013, 0.898037
6014, 0.926342
6015, 0.913557
6016, 0.931712
6017, 0.666651
6018, 0.928960
6019, 0.910311
6020, 0.928886
6021, 0.925977
6022, 0.894524
6023, 0.916950
6024, 0.900525
6025, 0.751329
6026, 0.931903
6027, 0.876463
6028, 0.911225
6029, 0.930121
6030, 0.903083
6031, 0.904213
6032, 0.903889
6033, 0.756330
6034, 0.925602
6035, 0.875697
6036, 0.809650
6037, 0.916292
6038, 0.931443
6039, 0.926384
6040, 0.875392
6041, 0.920723
6042, 0.920684
6043, 0.869782
6044, 0.909433
6045, 0.900959
6046, 0.924616
6047, 0.928944
6048, 0.917334
6049, 0.921217
6050, 0.866924
6051, 0.920688
6052, 0.920209
6053, 0.867480
6054, 0.931776
6055, 0.929402
6056, 0.910129
6057, 0.740509
6058, 0.843539
6059, 0.887708
6060, 0.932371
6061, 0.916088
6062, 0.846388
6063, 0.931708
6064, 0.909476
6065, 0.919666
6066, 0.927743
6067, 0.889207
6068, 0.902388
6069, 0.931257
6070, 0.925636
6071, 0.928133
6072, 0.931793
6073, 0.928839
6074, 0.918999
6075, 0.903628
6076, 0.929285
6077, 0.870495
6078, 0.910811
6079, 0.927079
6080, 0.931259
6081, 0.881177
6082, 0.915028
6083, 0.925215
6084, 0.914377
6085, 0.926195
6086, 0.918746
6087, 0.916175
6088, 0.892326
6089, 0.905395
6090, 0.926977
6091, 0.927028
6092, 0.910112
6093, 0.931097
6094, 0.929535
6095, 0.863675
6096, 0.912548
6097, 0.909529
6098, 0.896129
6099, 0.927601
6100, 0.879853
6101, 0.909706
6102, 0.888706
6103, 0.921519
6104, 0.928733
6105, 0.912630
6106, 0.887954
6107, 0.890891
6108, 0.910089
6109, 0.851495
6110, 0.870586
6111, 0.888878
6112, 0.908048
6113, 0.928397
6114, 0.919504
6115, 0.910753
6116, 0.907348
6117, 0.922858
6118, 0.928185
6119, 0.925523
6120, 0.910720
6121, 0.931714
6122, 0.931041
6123, 0.897190
6124, 0.908721
6125, 0.767961
6126, 0.925542
6127, 0.656846
6128, 0.911919
6129, 0.908381
6130, 0.899379
6131, 0.741434
6132, 0.907011
6133, 0.930457
6134, 0.725317
6135, 0.846814
6136, 0.932141
6137, 0.825783
6138, 0.917182
6139, 0.553209
6140, 0.591253
6141, 0.869086
6142, 0.906917
6143, 0.504300
6144, 0.930647
6145, 0.915636
6146, 0.863096
6147, 0.925911
6148, 0.928800
6149, 0.927456
6150, 0.921760
6151, 0.726071
6152, 0.894481
6153, 0.749303
6154, 0.899293
6155, 0.924422
6156, 0.656886
6157, 0.906642
6158, 0.700927
6159, 0.912914
6160, 0.927486
6161, 0.911110
6162, 0.864380
6163, 0.607428
6164, 0.883659
6165, 0.908430
6166, 0.886890
6167, 0.927394
6168, 0.925506
6169, 0.910017
6170, 0.921943
6171, 0.912763
6172, 0.908045
6173, 0.921594
6174, 0.903031
6175, 0.901744
6176, 0.879660
6177, 0.898618
6178, 0.930755
6179, 0.859205
6180, 0.927004
6181, 0.928148
6182, 0.932124
6183, 0.919956
6184, 0.912847
6185, 0.916104
6186, 0.901566
6187, 0.888489
6188, 0.929271
6189, 0.908997
6190, 0.928140
6191, 0.932944
6192, 0.905172
6193, 0.929897
6194, 0.778164
6195, 0.908012
6196, 0.919666
6197, 0.932028
6198, 0.919315
6199, 0.932536
6200, 0.929544
6201, 0.913240
6202, 0.912058
6203, 0.928901
6204, 0.932578
6205, 0.905256
6206, 0.924998
6207, 0.764167
6208, 0.930831
6209, 0.900644
6210, 0.725179
6211, 0.924446
6212, 0.878972
6213, 0.930618
6214, 0.930922
6215, 0.907305
6216, 0.930097
6217, 0.906337
6218, 0.924450
6219, 0.919505
6220, 0.887667
6221, 0.885886
6222, 0.899944
6223, 0.897661
6224, 0.925459
6225, 0.932042
6226, 0.919515
6227, 0.813625
6228, 0.923385
6229, 0.832800
6230, 0.895784
6231, 0.933848
6232, 0.908700
6233, 0.657815
6234, 0.882317
6235, 0.892438
6236, 0.915714
6237, 0.793559
6238, 0.924697
6239, 0.926272
6240, 0.765187
6241, 0.931662
6242, 0.932363
6243, 0.932396
6244, 0.906853
6245, 0.911631
6246, 0.915255
6247, 0.913724
6248, 0.894573
6249, 0.931220
6250, 0.930482
6251, 0.922885
6252, 0.930913
6253, 0.932147
6254, 0.931295
6255, 0.907616
6256, 0.832501
6257, 0.887077
6258, 0.905156
6259, 0.621633
6260, 0.910145
6261, 0.923296
6262, 0.915567
6263, 0.912518
6264, 0.933329
6265, 0.807507
6266, 0.845407
6267, 0.724947
6268, 0.874289
6269, 0.930052
6270, 0.921658
6271, 0.928678
6272, 0.819665
6273, 0.905014
6274, 0.914459
6275, 0.899521
6276, 0.851270
6277, 0.928491
6278, 0.925286
6279, 0.933974
6280, 0.928749
6281, 0.532022
6282, 0.929912
6283, 0.903227
6284, 0.926089
6285, 0.915417
6286, 0.915755
6287, 0.895407
6288, 0.931438
6289, 0.908181
6290, 0.927812
6291, 0.924355
6292, 0.929888
6293, 0.902942
6294, 0.909198
6295, 0.932776
6296, 0.929454
6297, 0.806504
6298, 0.917237
6299, 0.905759
6300, 0.924617
6301, 0.927510
6302, 0.913445
6303, 0.929710
6304, 0.915724
6305, 0.894050
6306, 0.927826
6307, 0.927429
6308, 0.929051
6309, 0.928095
6310, 0.918107
6311, 0.896798
6312, 0.905426
6313, 0.914602
6314, 0.919253
6315, 0.888762
6316, 0.823159
6317, 0.928487
6318, 0.933612
6319, 0.891652
6320, 0.830299
6321, 0.931876
6322, 0.932860
6323, 0.896226
6324, 0.902198
6325, 0.927875
6326, 0.924155
6327, 0.929646
6328, 0.921914
6329, 0.861912
6330, 0.908993
6331, 0.825688
6332, 0.931327
6333, 0.932439
6334, 0.920173
6335, 0.934359
6336, 0.903966
6337, 0.900191
6338, 0.924304
6339, 0.931244
6340, 0.933285
6341, 0.918944
6342, 0.932950
6343, 0.934265
6344, 0.923334
6345, 0.865838
6346, 0.912161
6347, 0.928672
6348, 0.925655
6349, 0.911240
6350, 0.600186
6351, 0.915026
6352, 0.911967
6353, 0.931685
6354, 0.848697
6355, 0.918728
6356, 0.925768
6357, 0.916323
6358, 0.914959
6359, 0.885264
6360, 0.817836
6361, 0.910418
6362, 0.907987
6363, 0.879413
6364, 0.929459
6365, 0.933777
6366, 0.930805
6367, 0.749346
6368, 0.881613
6369, 0.931915
6370, 0.879424
6371, 0.770986
6372, 0.909340
6373, 0.931467
6374, 0.899016
6375, 0.927801
6376, 0.889968
6377, 0.916357
6378, 0.930921
6379, 0.913748
6380, 0.929238
6381, 0.890773
6382, 0.918083
6383, 0.908567
6384, 0.889645
6385, 0.899241
6386, 0.900536
6387, 0.886989
6388, 0.857576
6389, 0.927048
6390, 0.924053
6391, 0.916621
6392, 0.921681
6393, 0.737865
6394, 0.922810
6395, 0.928369
6396, 0.907469
6397, 0.916695
6398, 0.920926
6399, 0.480404
6400, 0.928172
6401, 0.675416
6402, 0.924542
6403, 0.887592
6404, 0.893831
6405, 0.718762
6406, 0.918162
6407, 0.915549
6408, 0.907259
6409, 0.898733
6410, 0.666809
6411, 0.912998
6412, 0.538892
6413, 0.921232
6414, 0.932611
6415, 0.926110
6416, 0.897237
6417, 0.931946
6418, 0.924294
6419, 0.655581
6420, 0.921483
6421, 0.931647
6422, 0.925109
6423, 0.887220
6424, 0.899833
6425, 0.869591
6426, 0.920258
6427, 0.933472
6428, 0.931341
6429, 0.918915
6430, 0.931994
6431, 0.910803
6432, 0.915274
6433, 0.728459
6434, 0.786371
6435, 0.927074
6436, 0.931123
6437, 0.916019
6438, 0.925703
6439, 0.914944
6440, 0.925937
6441, 0.899176
6442, 0.920303
6443, 0.917511
6444, 0.927074
6445, 0.917109
6446, 0.918888
6447, 0.931478
6448, 0.930995
6449, 0.910280
6450, 0.914993
6451, 0.695763
6452, 0.933868
6453, 0.886901
6454, 0.569238
6455, 0.891288
6456, 0.764403
6457, 0.927212
6458, 0.929775
6459, 0.824080
6460, 0.921654
6461, 0.880018
6462, 0.927482
6463, 0.915961
6464, 0.923508
6465, 0.933003
6466, 0.927474
6467, 0.913489
6468, 0.927155
6469, 0.905681
6470, 0.505996
6471, 0.917865
6472, 0.909408
6473, 0.766637
6474, 0.914000
6475, 0.763931
6476, 0.761486
6477, 0.922751
6478, 0.908254
6479, 0.930245
6480, 0.849591
6481, 0.925644
6482, 0.890142
6483, 0.880903
6484, 0.907192
6485, 0.893824
6486, 0.789464
6487, 0.753807
6488, 0.930762
6489, 0.861218
6490, 0.899415
6491, 0.889393
6492, 0.929249
6493, 0.919259
6494, 0.584319
6495, 0.910650
6496, 0.865844
6497, 0.904316
6498, 0.916872
6499, 0.743083
6500, 0.898512
6501, 0.886673
6502, 0.923546
6503, 0.920673
6504, 0.912771
6505, 0.683768
6506, 0.657237
6507, 0.926715
6508, 0.932209
6509, 0.919145
6510, 0.905234
6511, 0.924473
6512, 0.882854
6513, 0.679770
6514, 0.862326
6515, 0.619282
6516, 0.884967
6517, 0.912750
6518, 0.932176
6519, 0.883178
6520, 0.710525
6521, 0.906771
6522, 0.908609
6523, 0.851434
6524, 0.931605
6525, 0.929237
6526, 0.915988
6527, 0.918422
6528, 0.911114
6529, 0.925998
6530, 0.910736
6531, 0.928245
6532, 0.898267
6533, 0.921013
6534, 0.917768
6535, 0.934069
6536, 0.924918
6537, 0.917828
6538, 0.913840
6539, 0.927038
6540, 0.921345
6541, 0.809773
6542, 0.907616
6543, 0.916292
6544, 0.922498
6545, 0.817347
6546, 0.907831
6547, 0.919894
6548, 0.917805
6549, 0.910439
6550, 0.926199
6551, 0.915673
6552, 0.921991
6553, 0.867594
6554, 0.908997
6555, 0.930635
6556, 0.924646
6557, 0.883776
6558, 0.875385
6559, 0.931876
6560, 0.928086
6561, 0.920918
6562, 0.925123
6563, 0.917709
6564, 0.926226
6565, 0.926912
6566, 0.923993
6567, 0.932103
6568, 0.919109
6569, 0.917256
6570, 0.929798
6571, 0.650102
6572, 0.861433
6573, 0.914402
6574, 0.861659
6575, 0.902099
6576, 0.929979
6577, 0.930988
6578, 0.926512
6579, 0.548237
6580, 0.819829
6581, 0.912139
6582, 0.929571
6583, 0.931537
6584, 0.765615
6585, 0.812358
6586, 0.929879
6587, 0.801066
6588, 0.909762
6589, 0.793542
6590, 0.924867
6591, 0.870943
6592, 0.870072
6593, 0.914674
6594, 0.876487
6595, 0.933137
6596, 0.897787
6597, 0.916917
6598, 0.918338
6599, 0.929086
6600, 0.913104
6601, 0.906182
6602, 0.919239
6603, 0.922608
6604, 0.933682
6605, 0.928157
6606, 0.931363
6607, 0.927771
6608, 0.861485
6609, 0.927925
6610, 0.931550
6611, 0.566307
6612, 0.705354
6613, 0.874354
6614, 0.931312
6615, 0.928184
6616, 0.925897
6617, 0.932128
6618, 0.874384
6619, 0.929187
6620, 0.925533
6621, 0.913978
6622, 0.902831
6623, 0.852092
6624, 0.880279
6625, 0.902247
6626, 0.825940
6627, 0.916352
6628, 0.904751
6629, 0.925104
6630, 0.933531
6631, 0.920913
6632, 0.885911
6633, 0.932398
6634, 0.927666
6635, 0.931320
6636, 0.928450
6637, 0.908199
6638, 0.925598
6639, 0.921999
6640, 0.892328
6641, 0.919454
6642, 0.908702
6643, 0.911860
6644, 0.932209
6645, 0.929727
6646, 0.914482
6647, 0.742319
6648, 0.883798
6649, 0.656481
6650, 0.922029
6651, 0.887363
6652, 0.905900
6653, 0.909417
6654, 0.931514
6655, 0.933575
6656, 0.898035
6657, 0.930411
6658, 0.907511
6659, 0.932373
6660, 0.893578
6661, 0.919964
6662, 0.931284
6663, 0.901077
6664, 0.723410
6665, 0.930849
6666, 0.933444
6667, 0.781099
6668, 0.899467
6669, 0.882509
6670, 0.919153
6671, 0.930097
6672, 0.930335
6673, 0.914540
6674, 0.851627
6675, 0.555870
6676, 0.899529
6677, 0.931037
6678, 0.809149
6679, 0.931552
6680, 0.928689
6681, 0.853323
6682, 0.931552
6683, 0.923324
6684, 0.929324
6685, 0.883934
6686, 0.928395
6687, 0.881655
6688, 0.932181
6689, 0.769234
6690, 0.919040
6691, 0.888421
6692, 0.928781
6693, 0.930032
6694, 0.907337
6695, 0.861951
6696, 0.903588
6697, 0.914251
6698, 0.688721
6699, 0.933584
6700, 0.921058
6701, 0.924476
6702, 0.933902
6703, 0.912086
6704, 0.917668
6705, 0.908323
6706, 0.883686
6707, 0.926636
6708, 0.755421
6709, 0.798704
6710, 0.914702
6711, 0.932470
6712, 0.859950
6713, 0.926245
6714, 0.684259
6715, 0.931201
6716, 0.552201
6717, 0.925071
6718, 0.864926
6719, 0.922857
6720, 0.931699
6721, 0.920295
6722, 0.912348
6723, 0.926039
6724, 0.921699
6725, 0.929199
6726, 0.716736
6727, 0.872155
6728, 0.924514
6729, 0.933470
6730, 0.924373
6731, 0.925475
6732, 0.917470
6733, 0.885141
6734, 0.891561
6735, 0.930977
6736, 0.926053
6737, 0.908903
6738, 0.904928
6739, 0.933869
6740, 0.930213
6741, 0.931068
6742, 0.929888
6743, 0.934041
6744, 0.883805
6745, 0.876970
6746, 0.903995
6747, 0.889993
6748, 0.926432
6749, 0.932243
6750, 0.928618
6751, 0.912899
6752, 0.931152
6753, 0.923237
6754, 0.931680
6755, 0.872980
6756, 0.868267
6757, 0.923895
6758, 0.930430
6759, 0.933059
6760, 0.916962
6761, 0.931117
6762, 0.928188
6763, 0.927936
6764, 0.858959
6765, 0.928966
6766, 0.823562
6767, 0.925088
6768, 0.926383
6769, 0.578003
6770, 0.885265
6771, 0.914075
6772, 0.834699
6773, 0.927293
6774, 0.901572
6775, 0.933859
6776, 0.861506
6777, 0.889045
6778, 0.861037
6779, 0.897613
6780, 0.903681
6781, 0.738226
6782, 0.933241
6783, 0.895180
6784, 0.907157
6785, 0.920250
6786, 0.929985
6787, 0.902076
6788, 0.921020
6789, 0.929889
6790, 0.921165
6791, 0.933758
6792, 0.910393
6793, 0.894143
6794, 0.912124
6795, 0.928019
6796, 0.922755
6797, 0.924698
6798, 0.899678
6799, 0.921317
6800, 0.928067
6801, 0.930398
6802, 0.856598
6803, 0.690946
6804, 0.784584
6805, 0.922824
6806, 0.925912
6807, 0.911977
6808, 0.916478
6809, 0.934076
6810, 0.925054
6811, 0.899701
6812, 0.921588
6813, 0.909700
6814, 0.871648
6815, 0.933208
6816, 0.911510
6817, 0.904680
6818, 0.932780
6819, 0.929151
6820, 0.910748
6821, 0.892806
6822, 0.930963
6823, 0.904652
6824, 0.865194
6825, 0.930033
6826, 0.906930
6827, 0.933488
6828, 0.902077
6829, 0.898961
6830, 0.897993
6831, 0.923626
6832, 0.932995
6833, 0.887922
6834, 0.803436
6835, 0.930255
6836, 0.900788
6837, 0.919990
6838, 0.850794
6839, 0.908035
6840, 0.933562
6841, 0.843573
6842, 0.920307
6843, 0.887143
6844, 0.916286
6845, 0.934512
6846, 0.927963
6847, 0.906189
6848, 0.932233
6849, 0.931522
6850, 0.873917
6851, 0.793844
6852, 0.927944
6853, 0.932876
6854, 0.921455
6855, 0.913293
6856, 0.912093
6857, 0.929334
6858, 0.566136
6859, 0.930642
6860, 0.925605
6861, 0.910844
6862, 0.912247
6863, 0.934033
6864, 0.888462
6865, 0.899943
6866, 0.930245
6867, 0.914553
6868, 0.907786
6869, 0.900048
6870, 0.929510
6871, 0.926473
6872, 0.894494
6873, 0.863180
6874, 0.871934
6875, 0.866529
6876, 0.925188
6877, 0.751575
6878, 0.927954
6879, 0.772531
6880, 0.929220
6881, 0.930134
6882, 0.925029
6883, 0.854548
6884, 0.928718
6885, 0.911070
6886, 0.916109
6887, 0.930404
6888, 0.663869
6889, 0.912824
6890, 0.911560
6891, 0.927038
6892, 0.917130
6893, 0.914260
6894, 0.917278
6895, 0.932005
6896, 0.915676
6897, 0.784600
6898, 0.929763
6899, 0.910697
6900, 0.922986
6901, 0.932764
6902, 0.553578
6903, 0.921758
6904, 0.789560
6905, 0.930321
6906, 0.897586
6907, 0.913592
6908, 0.857922
6909, 0.928777
6910, 0.928617
6911, 0.920584
6912, 0.786947
6913, 0.924892
6914, 0.925220
6915, 0.905397
6916, 0.928100
6917, 0.913733
6918, 0.916680
6919, 0.923044
6920, 0.929589
6921, 0.932787
6922, 0.801431
6923, 0.900242
6924, 0.928028
6925, 0.891818
6926, 0.880869
6927, 0.927393
6928, 0.929958
6929, 0.911982
6930, 0.929103
6931, 0.902029
6932, 0.906384
6933, 0.904111
6934, 0.901982
6935, 0.925259
6936, 0.898019
6937, 0.908216
6938, 0.928263
6939, 0.923453
6940, 0.927650
6941, 0.925761
6942, 0.931013
6943, 0.895689
6944, 0.923435
6945, 0.909902
6946, 0.754839
6947, 0.909346
6948, 0.790178
6949, 0.539683
6950, 0.926463
6951, 0.918544
6952, 0.890167
6953, 0.913802
6954, 0.908860
6955, 0.911420
6956, 0.881994
6957, 0.925661
6958, 0.915421
6959, 0.905158
6960, 0.904091
6961, 0.917582
6962, 0.922808
6963, 0.858318
6964, 0.932534
6965, 0.932260
6966, 0.883791
6967, 0.926113
6968, 0.919346
6969, 0.822429
6970, 0.805263
6971, 0.907849
6972, 0.722631
6973, 0.589920
6974, 0.915297
6975, 0.908668
6976, 0.759506
6977, 0.932145
6978, 0.916521
6979, 0.901172
6980, 0.925160
6981, 0.905591
6982, 0.918916
6983, 0.874863
6984, 0.895142
6985, 0.876035
6986, 0.903056
6987, 0.892615
6988, 0.933550
6989, 0.931185
6990, 0.928630
6991, 0.922416
6992, 0.914140
6993, 0.881108
6994, 0.892080
6995, 0.926032
6996, 0.930620
6997, 0.916294
6998, 0.925494
6999, 0.933812
7000, 0.812059
7001, 0.929188
7002, 0.905961
7003, 0.901963
7004, 0.923452
7005, 0.934007
7006, 0.930726
7007, 0.926856
7008, 0.909031
7009, 0.910075
7010, 0.910857
7011, 0.927432
7012, 0.930308
7013, 0.916200
7014, 0.904597
7015, 0.932513
7016, 0.929070
7017, 0.930759
7018, 0.922919
7019, 0.913343
7020, 0.897744
7021, 0.932659
7022, 0.910630
7023, 0.922170
7024, 0.896768
7025, 0.897942
7026, 0.923990
7027, 0.891634
7028, 0.933247
7029, 0.924881
7030, 0.929182
7031, 0.869148
7032, 0.929225
7033, 0.930044
7034, 0.909570
7035, 0.847082
7036, 0.635350
7037, 0.895730
7038, 0.896969
7039, 0.918524
7040, 0.857919
7041, 0.910454
7042, 0.918170
7043, 0.891096
7044, 0.929473
7045, 0.921791
7046, 0.904641
7047, 0.792551
7048, 0.912236
7049, 0.906574
7050, 0.918721
7051, 0.911740
7052, 0.932625
7053, 0.933099
7054, 0.921505
7055, 0.850319
7056, 0.912054
7057, 0.912398
7058, 0.916687
7059, 0.834742
7060, 0.850121
7061, 0.879633
7062, 0.923767
7063, 0.857044
7064, 0.931022
7065, 0.669291
7066, 0.930820
7067, 0.919672
7068, 0.602441
7069, 0.930241
7070, 0.874097
7071, 0.885693
7072, 0.922001
7073, 0.697630
7074, 0.933331
